id,authorized_flag,purchase_date,card_id,merchant_id,item_category,purchase_amount,signature_provided,product_title,first_active_month_parsed,reward_program,cardholder_fico_score,cardholder_age,merchant_category_id,merchant_subsector,merchant_latitude,merchant_longitude
8364,1,2017-01-20,C_ID_830940f803,M_ID_44de25b7ac,D,98.5800018,1,"Incipio Asher Carrying Case (Sleeve) for 13 MacBook Pro - Black""",2017-01-01T00:00:00.000Z,cash_back,682,45,884,consumer electronics,42.425,-118.556
5910,1,2017-01-14,C_ID_0b85c09f27,M_ID_44f6e9c1bc,A,194.669998,0,Aveeno Active Naturals Pure Renewal Shampoo 10.5 fl oz (311 ml),2017-01-01T00:00:00.000Z,dining_entertainment,736,61,222,beauty & personal care,48.731,-109.796
4486,1,2017-01-11,C_ID_44a5bd11e6,M_ID_45769d02fa,B,37.1800003,0,,2016-11-01T00:00:00.000Z,cash_back,339,61,755,internet,32.728,-86.943
6241,1,2017-01-15,C_ID_b882d59dc1,M_ID_4501307459,A,71.0500031,1,Black Mango Wood Candle Holders (Set of 6),2017-01-01T00:00:00.000Z,cash_back,412,63,457,luxury goods,41.834,-115.509
6257,1,2017-01-15,C_ID_b882d59dc1,M_ID_4501307459,D,115.510002,0,Glade Scented Candle 3.8 oz - Pure Vanilla Joy,2017-01-01T00:00:00.000Z,cash_back,412,63,457,luxury goods,41.834,-115.509
6256,0,2017-01-15,C_ID_b882d59dc1,M_ID_4501307459,C,115.510002,0,"adidas Moves for Him Eau de Toilette Spray, 1 fl oz",2017-01-01T00:00:00.000Z,cash_back,412,63,457,luxury goods,41.834,-115.509
2197,1,2017-01-05,C_ID_7e31f4a49f,M_ID_450799d1c2,A,2409.55005,0,,2016-01-01T00:00:00.000Z,dining_entertainment,386,43,332,news & journalism,39.836,-77.876
5889,1,2017-01-14,C_ID_0ebb57f017,M_ID_450fa3a651,B,380.959991,1,Sharp Shirter Slothzilla iPhone 5C Case,2016-07-01T00:00:00.000Z,cash_back,337,53,497,consumer electronics,43.058,-119.834
5621,1,2017-01-13,C_ID_f697e21909,M_ID_4511930e8e,A,145.360001,0,Paderno World Cuisine 4 x 8 Imprints Chocolate Mold,2016-09-01T00:00:00.000Z,travel,452,55,705,groceries,37.201,-117.141
7335,1,2017-01-18,C_ID_3e636fac8a,M_ID_451ae2aef6,C,45.6300011,0,Perfume Amber Vanilla Acorelle 1.7 oz Liquid,2016-12-01T00:00:00.000Z,cash_back,758,71,299,luxury goods,35.702,-90.086
11652,1,2017-01-28,C_ID_3a95a9e5e1,M_ID_4518f2ee7d,D,197.949997,0,SmartPool PT7i Wall Climbing Robotic IG Pool Cleaner,2016-10-01T00:00:00.000Z,cash_back,361,30,422,consumer electronics,35.447,-120.928
1709,1,2017-01-03,C_ID_1d2c2037c5,M_ID_451ae2aef6,C,108.529999,0,Fossil Women's Classic Watch Quartz Mineral Crystal,2015-12-01T00:00:00.000Z,dining_entertainment,595,43,299,luxury goods,35.702,-90.086
11473,0,2017-01-28,C_ID_2f412853ac,M_ID_451de0a8ac,C,580.039978,0,,2015-05-01T00:00:00.000Z,dining_entertainment,438,45,755,internet,45.011,-68.591
2820,1,2017-01-06,C_ID_b18f82747d,M_ID_452d1704f4,B,429.190002,0,Nike Women's SQ Dymo Fairway Wood,2015-11-01T00:00:00.000Z,cash_back,762,50,614,retail apparel,38.235,-98.157
4191,1,2017-01-10,C_ID_b108aa1ad8,M_ID_454450a903,D,93.7799988,0,Button shaped Cake/ Chocolate Silicone Mold/ Baking Pans,2016-10-01T00:00:00.000Z,travel,711,98,705,groceries,38.152,-81.769
7191,1,2017-01-17,C_ID_3ad68024b8,M_ID_453f9a3128,B,82.5400009,0,Plantronics Mirage Corded Headset H41 Voice Tube NEW,2015-04-01T00:00:00.000Z,cash_back,437,25,63,consumer electronics,43.714,-118.743
9673,1,2017-01-24,C_ID_3ad68024b8,M_ID_453f9a3128,D,82.5400009,1,Renogy 100-watt 12V Monocrystalline Bendable Solar Panel,2015-04-01T00:00:00.000Z,cash_back,437,25,63,consumer electronics,43.714,-118.743
2311,1,2017-01-05,C_ID_dcd77ec172,M_ID_4542936c88,C,183.330002,0,Midwest CBK EA1018 Set of 3 Goblet Candleholders Amber - Glass And Metal,2016-05-01T00:00:00.000Z,cash_back,327,47,299,luxury goods,43.024,-76.199
1909,1,2017-01-04,C_ID_7f3ac35da5,M_ID_4542936c88,C,66.3399963,1,Women's Adidas Floral Dream by Adidas  Eau de Toilette Spray - 1.7 oz,2017-01-01T00:00:00.000Z,cash_back,321,19,299,luxury goods,43.024,-76.199
4813,1,2017-01-11,C_ID_0b2377bbe2,M_ID_4548d86d31,C,146.580002,0,,2017-01-01T00:00:00.000Z,travel,542,98,416,internet,45.191,-115.202
11712,1,2017-01-28,C_ID_b1fa20a029,M_ID_4574b77645,A,71.0400009,0,,2016-06-01T00:00:00.000Z,cash_back,667,59,198,insurance,37.84,-104.927
5771,1,2017-01-14,C_ID_806f80b033,M_ID_45761629af,A,2534.72998,0,,2016-11-01T00:00:00.000Z,dining_entertainment,365,28,108,gas,39.287,-76.143
1385,1,2017-01-02,C_ID_f4143f1e5b,M_ID_45e0428325,A,937.539978,0,,2016-11-01T00:00:00.000Z,travel,839,70,198,insurance,44.593,-73.223
6117,1,2017-01-14,C_ID_ca63575e9c,M_ID_4561046563,D,281.549988,0,Wooden MacBook Air Cover,2016-05-01T00:00:00.000Z,dining_entertainment,327,43,126,consumer electronics,44.744,-89.163
1207,1,2017-01-02,C_ID_da4aed1f2f,M_ID_4561046563,D,430.519989,1,Insten Black Premium Horizontal Pouch Phone Case Cover With Magnetic Flip For Samsung Galaxy Note 4,2016-10-01T00:00:00.000Z,travel,612,63,126,consumer electronics,44.744,-89.163
7646,1,2017-01-19,C_ID_c8f840f9d5,M_ID_4561046563,D,91.3000031,1,Frigidaire Stainless Steel Countertop Microwave,2016-07-01T00:00:00.000Z,dining_entertainment,392,97,126,consumer electronics,44.744,-89.163
10084,1,2017-01-24,C_ID_dc6776f8a5,M_ID_45e0428325,D,546.140015,0,,2016-09-01T00:00:00.000Z,dining_entertainment,671,29,198,insurance,44.593,-73.223
3732,1,2017-01-09,C_ID_62efb437b2,M_ID_45e0428325,D,1516.15002,1,,2015-04-01T00:00:00.000Z,cash_back,371,58,198,insurance,44.593,-73.223
1913,1,2017-01-04,C_ID_a92e462190,M_ID_4569690245,A,333.269989,0,Vinotemp 51 Cu Ft Compact Outdoor Refrigerator - Black,2016-04-01T00:00:00.000Z,cash_back,448,53,432,consumer electronics,45.899,-118.409
8986,1,2017-01-22,C_ID_8355576eec,M_ID_45741284b6,A,34.4000015,0,,2016-08-01T00:00:00.000Z,cash_back,827,47,416,internet,44.287,-98.729
10175,1,2017-01-25,C_ID_1356a84953,M_ID_457fb4f668,A,448.0,1,"Viewsonic VX2370Smh-LED 23 LED LCD Monitor - 4 ms""",2016-12-01T00:00:00.000Z,cash_back,797,39,422,consumer electronics,37.409,-79.714
7323,0,2017-01-18,C_ID_1356a84953,M_ID_457fb4f668,C,104.93,1,Zojirushi NS-YAC10 Umami Micom 5.5-Cup Rice Cooker and Warmer - Pearl White,2016-12-01T00:00:00.000Z,cash_back,797,39,422,consumer electronics,37.409,-79.714
4439,0,2017-01-10,C_ID_cd833291b4,M_ID_45e0428325,A,16.75,0,,2015-06-01T00:00:00.000Z,travel,408,44,198,insurance,44.593,-73.223
2790,1,2017-01-06,C_ID_d093ef68f9,M_ID_459656430b,A,735.710022,0,Aquabot Turbo T2 Cleaner with Caddy for In-ground Pools,2013-01-01T00:00:00.000Z,cash_back,313,90,834,consumer electronics,36.757,-121.14
8074,1,2017-01-20,C_ID_0a48e35736,M_ID_459fe4ba55,D,163.970001,0,,2017-01-01T00:00:00.000Z,cash_back,340,82,560,gas,31.107,-81.701
8756,1,2017-01-21,C_ID_2aee07086e,M_ID_459ae22524,A,42.0400009,0,,2016-09-01T00:00:00.000Z,dining_entertainment,547,65,248,internet,48.319,-113.986
10932,0,2017-01-27,C_ID_9a43c2dc6c,M_ID_45a5148b59,D,7.11999989,0,"Pinemeadow Golf Pre Bronze Men's Sand Wedge Golf Club, Right-Handed",2017-01-01T00:00:00.000Z,cash_back,500,39,511,gym,44.247,-112.487
11426,0,2017-01-28,C_ID_0ad4271809,M_ID_45ac40df6f,A,104.660004,0,Speck - Mightyshell Case For Apple Iphone 5 And 5s - Pink,2016-05-01T00:00:00.000Z,dining_entertainment,301,36,779,consumer electronics,46.571,-117.373
11425,0,2017-01-28,C_ID_0ad4271809,M_ID_45ac40df6f,D,223.330002,0,Coca Cola Retro Cooler - 16 can capacity,2016-05-01T00:00:00.000Z,dining_entertainment,301,36,779,consumer electronics,46.571,-117.373
6064,1,2017-01-14,C_ID_c40a9099c6,M_ID_45bfaf18d3,A,187.5,1,,2016-10-01T00:00:00.000Z,dining_entertainment,573,96,695,gas,38.692,-83.187
2944,1,2017-01-06,C_ID_bad833c36c,M_ID_45bfaf18d3,D,48.8400002,0,,2016-11-01T00:00:00.000Z,cash_back,596,35,695,gas,38.692,-83.187
4589,1,2017-01-11,C_ID_517b186d00,M_ID_45ce8cddbe,B,53.1599998,0,,2016-11-01T00:00:00.000Z,cash_back,320,61,343,internet,47.239,-123.519
12234,0,2017-01-30,C_ID_274d11e478,M_ID_45c72241ee,C,82.5400009,0,JASMINE VANILLA Handmade Scented Perfume Oil Roll-On (10ml),2016-11-01T00:00:00.000Z,cash_back,394,33,457,luxury goods,32.718,-82.65
9258,1,2017-01-23,C_ID_698261998f,M_ID_45c96d4346,D,44.0,0,Gardman USA The Nuttery Seed Feeder HELIX NC020,2015-10-01T00:00:00.000Z,cash_back,431,23,771,misc entertainment,40.31,-77.655
6004,1,2017-01-14,C_ID_6228cdf9ab,M_ID_45d9f71afb,D,175.050003,0,Freshware CB-607BR Brown Break-apart Chocolate Bar Silicone Mold,2016-12-01T00:00:00.000Z,cash_back,508,21,705,groceries,48.24,-97.79
9913,1,2017-01-24,C_ID_48e4125f34,M_ID_45d9f71afb,D,82.1399994,0,"Make N Mold 6712 Paramount Crystals 12 oz, Pack of 12",2016-06-01T00:00:00.000Z,dining_entertainment,499,32,705,groceries,48.24,-97.79
8674,1,2017-01-21,C_ID_c5f54bc936,M_ID_45d9f71afb,D,413.890015,1,Leaf Chocolate Mold,2016-06-01T00:00:00.000Z,cash_back,773,62,705,groceries,48.24,-97.79
7451,1,2017-01-18,C_ID_7aa87f8d62,M_ID_45d9f71afb,A,10.6000004,1,Freshware 15-cavity Mini Brioche and Pudding Silicone Mold/ Baking Pans (Pack of 2),2015-12-01T00:00:00.000Z,dining_entertainment,398,36,705,groceries,48.24,-97.79
5974,1,2017-01-14,C_ID_8dd5fd145b,M_ID_45e080e212,D,34.4000015,0,,2015-12-01T00:00:00.000Z,travel,617,76,63,gas,36.606,-89.228
5453,1,2017-01-13,C_ID_aa43b8faac,M_ID_45e3d0fd34,A,319.100006,0,Safco Onyx Mesh Wall Rack 3-hook (Quantity of 6),2016-12-01T00:00:00.000Z,cash_back,641,82,367,carpentry,40.405,-116.514
3894,1,2017-01-09,C_ID_a4f1ef38d7,M_ID_45e3d0fd34,D,48.3100014,1,Infinity Instruments Modern Scattered Number MDF Oval Wall Clocks,2016-03-01T00:00:00.000Z,travel,578,28,367,carpentry,40.405,-116.514
1158,1,2017-01-02,C_ID_8fe90a3a74,M_ID_45eb259db0,B,82.5400009,0,,2016-09-01T00:00:00.000Z,travel,400,36,195,gas,35.616,-78.931
12938,1,2017-01-31,C_ID_e207a80d84,M_ID_45eb5e1c67,C,50.4300003,0,,2017-01-01T00:00:00.000Z,dining_entertainment,849,75,179,internet,34.269,-82.129
8415,1,2017-01-20,C_ID_e207a80d84,M_ID_45eb5e1c67,A,22.1399994,1,,2017-01-01T00:00:00.000Z,dining_entertainment,849,75,179,internet,34.269,-82.129
2616,1,2017-01-06,C_ID_4dd36907ac,M_ID_4780d7c5f5,C,130.660004,0,,2013-04-01T00:00:00.000Z,cash_back,686,22,416,internet,29.4,-81.908
1323,1,2017-01-02,C_ID_ba1d9401e6,M_ID_46180ba5f9,D,71.6299973,1,Boy's Graphic T-Shirt - Batman,2016-12-01T00:00:00.000Z,travel,571,64,307,entertainment,35.616,-80.296
12098,1,2017-01-29,C_ID_0348093d6d,M_ID_462252c479,D,365.130005,1,"Danby 1.4-cu ft Microwave, White",2016-05-01T00:00:00.000Z,cash_back,329,31,126,consumer electronics,38.627,-82.208
9610,1,2017-01-23,C_ID_c100f1bca8,M_ID_46238d1706,D,205.389999,0,Shiseido Sun Protection Eye Cream Broad Spectrum SPF 34 No Color,2016-10-01T00:00:00.000Z,cash_back,417,18,443,beauty & personal care,46.551,-109.929
4524,0,2017-01-11,C_ID_b479614ddb,M_ID_462252c479,D,419.480011,0,Lenmar AAA Rechargable Battery - Gray (PRO410B),2015-02-01T00:00:00.000Z,cash_back,392,26,126,consumer electronics,38.627,-82.208
4395,1,2017-01-10,C_ID_a7ce92850c,M_ID_462252c479,C,76.1100006,1,AG+ Anti-Glare Screen Protector for Samsung Galaxy Tab 4 8.0,2016-12-01T00:00:00.000Z,cash_back,709,87,126,consumer electronics,38.627,-82.208
4940,0,2017-01-12,C_ID_ea3e90d017,M_ID_4644f901a4,A,82.5400009,0,,2016-06-01T00:00:00.000Z,cash_back,389,39,683,gas,47.587,-91.173
3773,0,2017-01-09,C_ID_adb392f656,M_ID_463035af70,B,131.399994,0,3.5mm 1 Plug Jack Audio Stereo Male to 2 Dual Male Headset Splitter Cable Black,2016-12-01T00:00:00.000Z,cash_back,826,29,319,consumer electronics,39.814,-122.695
10396,1,2017-01-25,C_ID_1034bf035f,M_ID_463078dd8a,C,206.119995,0,,2017-01-01T00:00:00.000Z,cash_back,729,93,108,gas,39.896,-90.846
9317,1,2017-01-23,C_ID_5b0e3e58e9,M_ID_463078dd8a,B,98.5899963,0,,2016-04-01T00:00:00.000Z,dining_entertainment,332,58,108,gas,39.896,-90.846
6734,1,2017-01-16,C_ID_117d627668,M_ID_463078dd8a,B,26.3700008,0,,2016-12-01T00:00:00.000Z,cash_back,717,30,108,gas,39.896,-90.846
9838,1,2017-01-24,C_ID_b24b8918d4,M_ID_463078dd8a,A,1729.09998,0,,2016-10-01T00:00:00.000Z,cash_back,684,79,108,gas,39.896,-90.846
12658,1,2017-01-31,C_ID_0b0d767f4d,M_ID_4631dd1e34,D,800.869995,0,,2016-09-01T00:00:00.000Z,travel,789,28,273,health care services,39.9,-111.678
11394,1,2017-01-27,C_ID_79670ce1a3,M_ID_463dff56e1,C,34.4000015,0,,2016-01-01T00:00:00.000Z,cash_back,639,54,360,gas,42.597,-92.129
5172,1,2017-01-12,C_ID_386ee20757,M_ID_4652fe37b1,B,82.5400009,0,18 Vanilla Musk Scented Soy Wax Tart Melts Perfume Cologne Mothers Day Handmade,2016-07-01T00:00:00.000Z,cash_back,574,59,130,luxury goods,44.699,-84.216
9518,1,2017-01-23,C_ID_a696c9b717,M_ID_465e1789f6,D,39.7799988,0,,2013-05-01T00:00:00.000Z,dining_entertainment,627,79,661,internet,42.0,-91.915
4760,1,2017-01-11,C_ID_b815692e3b,M_ID_46feb292d5,B,355.369995,0,,2015-03-01T00:00:00.000Z,dining_entertainment,301,42,108,gas,29.741,-85.393
8189,1,2017-01-20,C_ID_505e1e75ac,M_ID_466051002f,B,216.0,0,Power mPowerpad2 Lite Solar Charger,2016-07-01T00:00:00.000Z,cash_back,488,48,834,consumer electronics,43.925,-108.531
11025,1,2017-01-27,C_ID_853f862507,M_ID_4780d7c5f5,D,42.4099998,1,,2016-10-01T00:00:00.000Z,cash_back,388,74,416,internet,29.4,-81.908
1205,1,2017-01-02,C_ID_2f56d66998,M_ID_46751e9713,D,144.960007,0,World Imports Magellen 6 Light Candle Chandelier,2016-08-01T00:00:00.000Z,cash_back,477,52,130,luxury goods,45.12,-68.868
7562,1,2017-01-18,C_ID_95b8412db3,M_ID_468f759aff,C,90.7600021,0,,2016-07-01T00:00:00.000Z,cash_back,708,23,108,gas,47.173,-91.874
2524,0,2017-01-06,C_ID_364ebc2101,M_ID_4698bba03c,C,876.52002,0,,2017-01-01T00:00:00.000Z,cash_back,475,70,198,insurance,33.87,-84.178
11517,0,2017-01-28,C_ID_3571f894e7,M_ID_46a355d149,A,162.789993,0,,2015-11-01T00:00:00.000Z,cash_back,805,76,119,insurance,42.92,-77.017
2890,1,2017-01-06,C_ID_8ac9908c55,M_ID_46c6676d63,C,328.769989,0,,2014-04-01T00:00:00.000Z,cash_back,440,28,560,gas,36.56,-95.632
5156,1,2017-01-12,C_ID_88eae77a5e,M_ID_46c76fbf61,A,109.150002,0,,2016-03-01T00:00:00.000Z,travel,834,54,343,internet,29.948,-102.984
4716,1,2017-01-11,C_ID_4f8cfc0fb7,M_ID_46c76fbf61,D,323.269989,0,,2015-09-01T00:00:00.000Z,cash_back,703,89,343,internet,29.948,-102.984
8644,1,2017-01-21,C_ID_a085c3304d,M_ID_46cb2e0632,C,1113.93005,1,,2016-03-01T00:00:00.000Z,cash_back,666,19,796,insurance,35.017,-78.766
12743,1,2017-01-31,C_ID_c09b5ccb9c,M_ID_46d10e08e6,D,1189.88,0,,2015-02-01T00:00:00.000Z,travel,629,37,34,pharmaceuticals,48.974,-102.826
10019,1,2017-01-24,C_ID_a18079ba13,M_ID_46fa9ba390,A,82.5400009,0,,2014-02-01T00:00:00.000Z,travel,775,67,683,gas,46.347,-111.323
9509,1,2017-01-23,C_ID_faf91cf97f,M_ID_46fa9ba390,B,127.910004,0,,2016-03-01T00:00:00.000Z,cash_back,439,37,683,gas,46.347,-111.323
1161,1,2017-01-02,C_ID_4833622ee3,M_ID_46df3dd591,D,1298.30005,0,,2015-02-01T00:00:00.000Z,cash_back,391,52,298,insurance,39.871,-89.202
1166,1,2017-01-02,C_ID_4833622ee3,M_ID_46df3dd591,C,328.869995,0,,2015-02-01T00:00:00.000Z,cash_back,391,52,298,insurance,39.871,-89.202
8969,1,2017-01-21,C_ID_b2da1e4c9e,M_ID_46e7f6d6de,B,42.4199982,0,Fossil Women's Riley Watch Quartz Mineral Crystal,2016-10-01T00:00:00.000Z,cash_back,304,53,130,luxury goods,47.179,-102.071
6294,1,2017-01-15,C_ID_c83f91a11f,M_ID_46ee9b6528,C,50.4500008,1,,2016-08-01T00:00:00.000Z,dining_entertainment,459,34,755,internet,39.208,-102.389
10525,1,2017-01-26,C_ID_24924bd2cd,M_ID_46ee9b6528,D,10.8100004,0,,2016-09-01T00:00:00.000Z,cash_back,336,36,755,internet,39.208,-102.389
5169,0,2017-01-12,C_ID_2c14defabf,M_ID_46f2b40095,D,80.6999969,0,,2016-05-01T00:00:00.000Z,cash_back,728,49,683,gas,32.283,-92.631
6167,1,2017-01-15,C_ID_5c3774c77b,M_ID_4700aaf251,B,105.809998,0,Men's Timex Weekender Full-Size Slip Thru Replacement Strap with Stripes - Blue (20mm),2016-12-01T00:00:00.000Z,cash_back,647,30,457,luxury goods,37.312,-96.669
2098,0,2017-01-04,C_ID_fe470fd57d,M_ID_471c61ff1f,A,149.399994,0,,2016-01-01T00:00:00.000Z,cash_back,529,29,298,insurance,36.598,-106.841
1359,1,2017-01-02,C_ID_92a3c3548c,M_ID_4707f17801,C,277.290009,1,"Make N Mold 5000Value 4. 5 inch Lollipop Sticks Value Pack 200 - pack, Pack of 12",2016-05-01T00:00:00.000Z,cash_back,834,35,705,groceries,36.995,-94.715
2121,1,2017-01-04,C_ID_79d15f8a20,M_ID_470cbf40a4,B,87.3600006,1,,2016-05-01T00:00:00.000Z,dining_entertainment,728,35,458,health care services,45.262,-99.514
6925,1,2017-01-17,C_ID_844d32ea14,M_ID_47146ee986,A,34.2099991,1,Magical Unicorn Chocolate Lollipop Mold,2017-01-01T00:00:00.000Z,cash_back,749,29,705,groceries,41.5,-104.233
4268,1,2017-01-10,C_ID_ed0b2de4ee,M_ID_47146ee986,C,240.779999,0,"Fresh ware 37-Cavity Alphabet Letter and Number Chocolate, Candy and Clay Silicone Mold",2015-02-01T00:00:00.000Z,travel,815,39,705,groceries,41.5,-104.233
5085,1,2017-01-12,C_ID_cac9fa7f84,M_ID_47146ee986,A,399.660004,0,Paderno World Cuisine 5.88'' Bunny Chocolate Mold (Set of 3),2016-07-01T00:00:00.000Z,cash_back,384,56,705,groceries,41.5,-104.233
9954,1,2017-01-24,C_ID_77eea38a06,M_ID_47146ee986,D,103.209999,0,Freshware 6-cavity Pudding/ Cheesecake/ Tart/ Muffin Silicone Mold/ Baking Pans (Pack of 2),2016-08-01T00:00:00.000Z,cash_back,557,25,705,groceries,41.5,-104.233
9163,1,2017-01-22,C_ID_6bdb6975e4,M_ID_471c61ff1f,D,586.710022,0,,2015-11-01T00:00:00.000Z,dining_entertainment,639,30,298,insurance,36.598,-106.841
9819,1,2017-01-24,C_ID_6bdb6975e4,M_ID_471c61ff1f,C,38.0400009,0,,2015-11-01T00:00:00.000Z,dining_entertainment,639,30,298,insurance,36.598,-106.841
5582,1,2017-01-13,C_ID_48dd7d4460,M_ID_47200fbfe2,C,252.639999,0,XBOX 360 Wired Controller - Black (XBOX 360),2016-05-01T00:00:00.000Z,cash_back,532,24,834,consumer electronics,37.255,-121.446
12681,0,2017-01-31,C_ID_4b1a049810,M_ID_47230f957a,A,210.610001,0,,2016-08-01T00:00:00.000Z,cash_back,749,90,171,gas,37.662,-81.807
5552,1,2017-01-13,C_ID_2c85b7eebb,M_ID_47230f957a,B,668.200012,0,,2013-03-01T00:00:00.000Z,cash_back,682,26,171,gas,37.662,-81.807
7572,1,2017-01-18,C_ID_b60de63a3e,M_ID_47232aea8d,B,148.449997,1,,2015-10-01T00:00:00.000Z,cash_back,621,25,690,biotechnology,39.854,-74.929
2276,1,2017-01-05,C_ID_8770561f88,M_ID_4727236176,C,601.549988,0,Seiko SRP309 Automatic Divers Orange Dial Stainless Steel Monster Mens Watch,2016-05-01T00:00:00.000Z,cash_back,368,48,427,consumer electronics,45.292,-101.129
1586,1,2017-01-03,C_ID_b49f8a005c,M_ID_473a9e4098,A,121.300003,0,,2015-11-01T00:00:00.000Z,travel,459,54,179,internet,30.973,-98.765
4282,1,2017-01-10,C_ID_b49f8a005c,M_ID_473a9e4098,A,85.4300003,0,,2015-11-01T00:00:00.000Z,travel,459,54,179,internet,30.973,-98.765
11744,1,2017-01-28,C_ID_c0b6e326b5,M_ID_47443671ac,D,98.5899963,0,,2016-10-01T00:00:00.000Z,dining_entertainment,727,31,755,internet,32.762,-87.202
9694,1,2017-01-24,C_ID_8577fae389,M_ID_47471aa1cc,C,10.71,0,Premium Shatterproof Tempered Glass Screen Protector for Samsung Galaxy Note 4,2015-11-01T00:00:00.000Z,dining_entertainment,846,27,289,consumer electronics,37.471,-94.826
11373,1,2017-01-27,C_ID_8577fae389,M_ID_47471aa1cc,B,13.5200005,1,Kingsbottle 66 Can Stainless Steel Mini Bar Fridge,2015-11-01T00:00:00.000Z,dining_entertainment,846,27,289,consumer electronics,37.471,-94.826
11938,1,2017-01-29,C_ID_8577fae389,M_ID_47471aa1cc,D,163.399994,0,Doheny's Pool Aquabot Turbo RC In-ground Robotic Pool Cleaner,2015-11-01T00:00:00.000Z,dining_entertainment,846,27,289,consumer electronics,37.471,-94.826
3560,1,2017-01-08,C_ID_c36d822c39,M_ID_47523fea92,B,257.959991,1,60,2016-07-01T00:00:00.000Z,cash_back,666,44,63,consumer electronics,41.667,-96.211
8566,1,2017-01-21,C_ID_d19af1a912,M_ID_4758e4a215,D,16.75,0,"Firefly Kids! Batman Flashing Sculpted Toothbrush, 1 ea",2016-08-01T00:00:00.000Z,dining_entertainment,497,25,307,entertainment,47.605,-115.505
2799,1,2017-01-06,C_ID_2d0446d7b2,M_ID_475dd70d1b,D,22.4400005,0,,2016-12-01T00:00:00.000Z,travel,557,41,278,gas,32.482,-90.836
4553,1,2017-01-11,C_ID_151243c81a,M_ID_4775a4daac,D,168.820007,0,,2015-11-01T00:00:00.000Z,cash_back,789,58,179,internet,34.837,-99.166
12398,1,2017-01-30,C_ID_6d98c55041,M_ID_476c753c55,D,291.170013,1,NEW Mezco Toys One:12 Collective: Batman: The Dark Knight Returns Action Figure,2016-12-01T00:00:00.000Z,cash_back,615,25,783,entertainment,38.751,-115.947
4271,1,2017-01-10,C_ID_44738dd6b5,M_ID_477684d1f1,B,66.6600037,1,"Tully's Breakfast Blend Coffee, Vue Cup Portion Pack for Keurig Vue Brewing Systems",2015-09-01T00:00:00.000Z,cash_back,614,45,278,restaurant/dining,39.206,-121.27
7809,1,2017-01-19,C_ID_10976bfaf7,M_ID_478d3698ee,B,96.8300018,0,"Make N Mold 5080X 0. 5 lbs. Winter Box, Pack of 12",2016-03-01T00:00:00.000Z,cash_back,536,62,705,groceries,36.397,-96.261
2253,0,2017-01-05,C_ID_757d48302d,M_ID_479cd9a850,D,359.299988,0,"Dual Earphone Headset Headphone Splitter for Apple iPhone 6 4.7 / 6 Plus 5.5""""",2016-09-01T00:00:00.000Z,cash_back,657,35,432,consumer electronics,38.283,-90.482
2139,1,2017-01-04,C_ID_368a5ec657,M_ID_47a298dc7c,D,18.3299999,0,,2014-10-01T00:00:00.000Z,cash_back,665,60,195,gas,45.689,-120.951
3622,1,2017-01-08,C_ID_b4c49e34c0,M_ID_47a50acdfe,D,59.7599983,1,Fossil Women's BQ1095 'Clarissa' Goldtone Watch,2015-06-01T00:00:00.000Z,travel,332,60,457,luxury goods,41.866,-101.008
11687,1,2017-01-28,C_ID_040b434c0f,M_ID_47a50acdfe,C,20.6000004,0,Handmade Blessing Animal Antique Jade Necklace (China),2016-07-01T00:00:00.000Z,cash_back,517,55,457,luxury goods,41.866,-101.008
10891,1,2017-01-26,C_ID_e6dbe87aa8,M_ID_47a50acdfe,D,14.7399998,0,VANILLA MUSK 1FLOZ SPRAY COLOGNE,2016-05-01T00:00:00.000Z,cash_back,774,64,457,luxury goods,41.866,-101.008
5786,1,2017-01-14,C_ID_fab30993fb,M_ID_47ad5e31b5,D,11.1000004,1,Metal Wine and Glass Wall Rack,2016-12-01T00:00:00.000Z,dining_entertainment,571,33,437,liquor,48.048,-90.234
7134,1,2017-01-17,C_ID_25757aafd4,M_ID_47ae9fe1c2,D,22.8799992,0,"Make N Mold 5080X 0. 5 lbs. Winter Box, Pack of 12",2014-04-01T00:00:00.000Z,dining_entertainment,428,88,705,groceries,45.223,-71.198
6443,1,2017-01-15,C_ID_01e5dba236,M_ID_47b292ceb0,B,160.860001,0,NEW Baratza Encore - Conical Burr Coffee Grinder,2015-09-01T00:00:00.000Z,cash_back,616,28,278,restaurant/dining,44.263,-106.125
2001,1,2017-01-04,C_ID_25b1efed46,M_ID_47e702c766,D,18.3500004,1,Toddler Boy's Spiderman High Top Canvas Sneakers - Black,2016-11-01T00:00:00.000Z,travel,395,78,419,retail apparel,35.041,-87.79
5704,1,2017-01-14,C_ID_725d7b955a,M_ID_4818332810,B,233.720001,0,WAGNER WARE SIDNEY NO 11  CAST IRON SKILLET PN/ 1061-A,2017-01-01T00:00:00.000Z,travel,485,41,278,restaurant/dining,30.734,-84.573
11187,1,2017-01-27,C_ID_d5e24ad7f1,M_ID_4818f972f2,D,752.570007,1,,2016-09-01T00:00:00.000Z,cash_back,659,19,792,financial services,30.951,-99.335
5470,1,2017-01-13,C_ID_6844c57e04,M_ID_48052e4ddc,A,172.410004,0,,2016-04-01T00:00:00.000Z,cash_back,695,54,818,semiconductors,34.492,-101.06
2609,1,2017-01-06,C_ID_d7b1c3e45e,M_ID_4818f972f2,A,601.400024,1,,2015-11-01T00:00:00.000Z,cash_back,760,75,792,financial services,30.951,-99.335
